date,QQQ_close,vix,dxy_proxy,tips_proxy,credit_proxy,gold_close,hard_regime,divergence_phase,risk_score,proposed_risk,recovery_active,dxy_roc_20d,tips_roc_20d
2024-05-09,225.91,22.8,95.61,1.6432,366.76,1718.3,TIGHT_LIQUIDITY,MID,0.3,0.8,True,-0.0019832985386221136,-0.004905226185429656
2024-05-10,226.41,22.95,95.83,1.6439,365.09,1719.8,TIGHT_LIQUIDITY,MID,0.3,0.8,True,0.0019866164784607676,-0.001336492315169191
2024-05-13,226.09,23.01,96.69,1.6399,366.13,1733.36,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.01129588955130223,0.0015879802113234476
2024-05-14,226.2,23.43,96.55,1.6429,364.48,1729.78,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.007092938354021028,0.0032977099236641827
2024-05-15,226.82,23.61,96.68,1.6536,364.38,1726.45,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.005930704401207132,0.007187233524180714
2024-05-16,235.79,23.7,96.41,1.6482,362.43,1738.46,TIGHT_LIQUIDITY,MID,0.3,0.8,True,0.008472803347280289,0.011165644171779343
2024-05-17,234.26,23.75,96.4,1.6545,360.7,1726.07,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.003017375923421106,0.01733997417450661
2024-05-20,234.82,23.88,96.54,1.6482,362.27,1717.77,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.006149035956227289,0.008258396035969895
2024-05-21,232.75,23.73,97.05,1.6537,363.7,1733.46,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.0037232392181196783,0.015287328094302444
2024-05-22,242.33,23.45,96.77,1.649,361.95,1721.07,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.0003101095720488001,0.01790123456790127
2024-05-23,241.0,23.26,96.91,1.6497,363.1,1727.88,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.00020641965115064664,0.01519999999999988
2024-05-24,242.94,23.22,97.74,1.652,359.15,1716.45,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.0145318663068299,0.0076857386848847575
2024-05-27,236.35,23.25,97.71,1.6484,363.6,1723.73,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.010235732009925558,0.0054898133463463505
2024-05-28,238.69,23.11,97.33,1.6491,364.08,1702.02,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.014171095133896028,0.0070224719101124045
2024-05-29,237.81,23.13,97.25,1.6427,363.01,1700.59,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.02207041513399899,0.007544160942100087
2024-05-30,237.89,23.26,97.68,1.6406,362.13,1706.48,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.02229199372056523,0.002137926821819125
2024-05-31,239.84,23.21,98.0,1.649,365.04,1728.41,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.024783017881418123,0.0038962620236211443
2024-06-03,236.48,23.23,98.01,1.6485,363.73,1711.13,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.02125664270084404,0.0074558455051030315
2024-06-04,236.57,23.12,98.06,1.6423,361.44,1714.62,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.024553338209173603,-0.00042604990870354076
2024-06-05,236.87,23.25,98.93,1.6449,362.6,1702.37,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.03689340739964386,-6.079027355621047e-05
2024-06-06,232.06,23.55,98.57,1.6366,362.62,1701.98,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.030959104696161477,-0.004016553067185957
2024-06-07,228.69,23.52,99.06,1.6304,359.7,1713.89,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.03370552019200668,-0.008212178356347577
2024-06-10,230.15,23.43,98.45,1.6246,359.69,1728.56,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.018202502844141044,-0.00932983718519409
2024-06-11,226.34,23.44,98.72,1.6056,362.03,1714.94,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.02247540134645254,-0.02270375555420301
2024-06-12,227.24,23.5,99.16,1.6103,356.97,1706.21,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.025651634257343625,-0.02618529269472658
2024-06-13,227.48,23.49,99.36,1.617,358.38,1704.33,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.030598485634270256,-0.0189297415362214
2024-06-14,220.96,23.44,99.54,1.6085,359.85,1715.85,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.032572614107883924,-0.027802961619824762
2024-06-17,221.15,22.92,99.04,1.624,358.78,1692.7,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.02589600165734418,-0.014682684140274183
2024-06-18,225.03,22.95,99.48,1.6266,359.87,1697.68,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.025038639876352464,-0.016387494708834716
2024-06-19,227.16,23.36,99.88,1.6141,360.94,1711.93,TIGHT_LIQUIDITY,MID,0.3,0.8,True,0.032138059315903744,-0.021164342025469907
2024-06-20,231.03,23.31,100.36,1.6219,366.62,1703.62,TIGHT_LIQUIDITY,MID,0.3,0.8,True,0.03560004127541028,-0.01685154876644246
2024-06-21,229.04,23.28,100.17,1.615,360.66,1699.12,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.024861878453038777,-0.022397094430992692
2024-06-24,230.08,23.22,100.96,1.6154,363.56,1702.91,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.033261692764302575,-0.020019412763892297
2024-06-25,232.7,23.29,101.52,1.6162,364.75,1707.96,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.043049419500667874,-0.01995027590807108
2024-06-26,231.47,23.38,102.44,1.6143,365.78,1723.68,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.05336760925449879,-0.017288610214890143
2024-06-27,235.19,23.41,101.47,1.6188,361.02,1742.1,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.03880016380016382,-0.013287821528708998
2024-06-28,235.56,23.61,101.11,1.6066,361.69,1742.39,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.03173469387755112,-0.025712553062462118
2024-07-01,233.58,23.65,102.24,1.6136,364.08,1753.38,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.04315886134067948,-0.021170761298149876
2024-07-02,238.53,23.64,101.41,1.6124,365.96,1742.18,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.03416275749541087,-0.01820617426779514
2024-07-03,237.66,23.54,102.03,1.6188,367.5,1750.46,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.03133528757707471,-0.01586722597118362
2024-07-04,237.29,23.6,101.56,1.6014,367.94,1755.13,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.030333772953231364,-0.021508004399364622
2024-07-05,241.36,23.9,102.21,1.5937,367.27,1761.73,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.03179890975166555,-0.022509813542688994
2024-07-08,250.29,24.19,102.67,1.5909,365.44,1772.16,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.04286439817166077,-0.020743567647420913
2024-07-09,245.9,24.17,102.64,1.6039,364.77,1742.61,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.03970826580226916,-0.0010587942202290312
2024-07-10,247.52,24.06,102.67,1.6036,364.28,1752.95,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.03539733763614361,-0.004160715394647019
2024-07-11,241.58,24.0,102.96,1.599,360.87,1761.86,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.03623188405797095,-0.011131725417439675
2024-07-12,245.41,24.01,102.16,1.6049,357.39,1766.37,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.02632107695398833,-0.0022381100404103016
2024-07-15,241.89,23.83,101.99,1.6038,356.11,1774.36,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.029785945072697828,-0.012438423645320329
2024-07-16,240.03,24.03,102.11,1.5985,354.37,1754.6,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.026437474869320354,-0.017275298167957698
2024-07-17,240.84,23.99,101.16,1.5945,352.56,1774.66,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.012815378454144932,-0.012142989901493095
2024-07-18,234.45,23.75,101.61,1.6057,351.09,1767.51,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.012455161418891914,-0.009988285344349257
2024-07-19,236.38,23.36,100.87,1.6037,354.46,1762.83,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.006988120195667413,-0.006996904024767825
2024-07-22,236.5,23.58,101.73,1.5994,354.53,1786.02,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.007626782884310623,-0.009904667574594517
2024-07-23,230.87,23.79,101.32,1.6006,354.12,1774.76,TIGHT_LIQUIDITY,MID,0.3,0.8,False,-0.0019700551615445816,-0.009652270758569559
2024-07-24,227.23,23.86,101.74,1.5999,354.37,1782.56,TIGHT_LIQUIDITY,MID,0.3,0.8,False,-0.006833268254588076,-0.008920275041813808
2024-07-25,223.69,24.02,102.08,1.621,353.68,1777.56,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.006011629052921963,0.0013590313812701371
2024-07-26,226.05,24.19,101.87,1.6181,354.94,1767.97,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.0075165661161111785,0.007157973359890546
2024-07-29,224.43,24.23,102.29,1.6135,351.12,1744.96,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.000489045383411657,-6.197322756573698e-05
2024-07-30,219.97,24.01,102.24,1.6042,349.74,1736.2,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.008184597179765385,-0.00508558670305137
2024-07-31,218.29,24.28,102.52,1.6047,348.88,1731.63,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.004802509065960914,-0.008710155670867303
2024-08-01,219.15,24.41,102.15,1.6053,344.73,1734.89,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.005809373769200432,0.002435369052079528
2024-08-02,221.43,24.38,102.91,1.5985,345.29,1735.15,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.006848644946678473,0.003011859195582778
2024-08-05,220.88,24.38,102.96,1.6056,348.24,1735.82,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.0028245836174149996,0.009240052800301601
2024-08-06,223.36,24.28,103.29,1.5998,350.63,1763.37,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.006332813717848884,-0.00255626909408313
2024-08-07,222.73,23.9,103.07,1.61,351.9,1767.15,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.003895977403330919,0.003991020204539897
2024-08-08,225.87,24.02,103.58,1.6177,355.21,1772.3,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.006021756021756142,0.011694809255784921
2024-08-09,228.72,23.98,103.34,1.6319,355.78,1782.99,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.011550509005481713,0.016823478098323852
2024-08-12,228.91,23.9,103.36,1.6439,357.07,1762.34,TIGHT_LIQUIDITY,MID,0.3,0.8,True,0.013432689479360826,0.025003117595710167
2024-08-13,227.94,24.25,103.28,1.6294,361.24,1771.47,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.011458231319165568,0.01933062245855477
2024-08-14,227.48,24.2,103.74,1.6253,363.83,1778.9,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.025504151838671385,0.01931640012543112
2024-08-15,228.08,24.25,103.68,1.6342,362.05,1759.41,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.02037201062887517,0.017749268231923798
2024-08-16,229.96,24.39,103.89,1.6378,361.47,1769.81,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.029939526122732207,0.02126332855272195
2024-08-19,229.57,24.33,103.77,1.6547,357.81,1776.71,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.020053081686818075,0.034575465799674854
2024-08-20,223.56,24.33,103.6,1.6378,358.75,1772.7,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.022502960915909975,0.02324128451830565
2024-08-21,216.3,24.51,104.2,1.6503,359.63,1773.98,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.024179280518970003,0.03150196887305445
2024-08-22,220.39,24.84,104.69,1.6429,360.18,1780.15,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.02556818181818188,0.013510178901912528
2024-08-23,214.19,24.96,105.65,1.6485,363.47,1783.14,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.037106115637577375,0.01878746678202825
2024-08-26,213.74,25.05,105.31,1.6408,366.34,1800.98,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.029523902629778,0.01691973969631233
2024-08-27,210.35,25.26,105.29,1.644,367.46,1814.24,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.02983176838810664,0.024809874080538474
2024-08-28,210.4,25.55,105.43,1.6494,365.73,1842.38,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.028384705423332157,0.027855673957749127
2024-08-29,211.67,25.71,104.76,1.643,368.56,1846.81,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.02555066079295143,0.023484706908366126
2024-08-30,205.38,25.94,104.54,1.6549,368.48,1850.2,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.01583908269361589,0.035283077885517766
2024-09-02,208.81,25.79,104.14,1.6536,370.42,1833.7,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.011460761460761582,0.029895366218236186
2024-09-03,203.37,25.98,103.9,1.6507,366.4,1825.72,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.005905702391325374,0.03181647705963231
2024-09-04,203.15,26.18,103.59,1.6647,365.01,1817.72,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.005045114970408493,0.03397515527950312
2024-09-05,207.63,26.25,103.37,1.6637,368.08,1837.1,TIGHT_LIQUIDITY,MID,0.3,0.8,False,-0.0020274184205444357,0.02843543302219209
2024-09-06,204.88,26.27,103.42,1.6559,368.07,1837.91,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.0007741436036383664,0.014706783503891208
2024-09-09,208.18,26.53,103.29,1.6544,369.64,1831.11,TIGHT_LIQUIDITY,MID,0.3,0.8,False,-0.0006772445820433237,0.006387249832715103
2024-09-10,209.81,26.54,102.9,1.6468,372.96,1829.84,TIGHT_LIQUIDITY,MID,0.3,0.8,False,-0.0036793183578620603,0.010678777464097289
2024-09-11,214.76,26.47,103.03,1.6669,370.71,1806.26,TIGHT_LIQUIDITY,MID,0.3,0.8,True,-0.006844033159822627,0.025595274718513528
2024-09-12,218.69,26.33,103.03,1.6623,371.42,1794.97,TIGHT_LIQUIDITY,MID,0.3,0.8,True,-0.006269290123456894,0.017194957777505904
2024-09-13,217.88,26.44,102.63,1.6568,370.75,1777.73,TIGHT_LIQUIDITY,MID,0.3,0.8,False,-0.012128212532486304,0.011600928074245953
2024-09-16,216.28,26.49,102.47,1.6549,370.82,1770.28,TIGHT_LIQUIDITY,MID,0.3,0.8,False,-0.012527705502553665,0.00012086783102671639
2024-09-17,218.31,26.81,102.29,1.6593,370.4,1775.52,TIGHT_LIQUIDITY,MID,0.3,0.8,False,-0.012644787644787492,0.013127365978752081
2024-09-18,223.22,26.93,101.58,1.6634,373.25,1773.48,TIGHT_LIQUIDITY,MID,0.3,0.8,False,-0.025143953934740892,0.007937950675634742
2024-09-19,226.33,26.82,100.98,1.6649,369.43,1771.21,TIGHT_LIQUIDITY,MID,0.3,0.8,True,-0.035437959690514775,0.013390955018564688
2024-09-20,230.47,26.46,100.48,1.6566,369.4,1767.38,TIGHT_LIQUIDITY,MID,0.3,0.8,True,-0.0489351632749645,0.004913557779799849
2024-09-23,235.08,26.68,100.69,1.6581,370.38,1757.43,TIGHT_LIQUIDITY,MID,0.3,0.8,True,-0.04387047763745133,0.010543637250121751
2024-09-24,237.86,26.48,101.03,1.6683,370.96,1755.96,TIGHT_LIQUIDITY,MID,0.3,0.8,True,-0.04045968278089096,0.014781021897810165
2024-09-25,239.05,25.94,101.17,1.6677,370.96,1765.35,TIGHT_LIQUIDITY,MID,0.3,0.8,True,-0.04040595655885426,0.011094943615860275
2024-09-26,238.55,25.75,101.12,1.6686,371.33,1768.06,TIGHT_LIQUIDITY,MID,0.3,0.8,False,-0.034746086292477996,0.015581253804016981
2024-09-27,242.03,25.56,101.2,1.6797,367.57,1770.99,TIGHT_LIQUIDITY,MID,0.3,0.8,False,-0.031949493017026986,0.014985799746208173
2024-09-30,239.66,25.52,100.84,1.6786,371.74,1756.02,TIGHT_LIQUIDITY,MID,0.3,0.8,False,-0.03168811215671208,0.015118529269472658
2024-10-01,235.21,25.29,101.55,1.6751,371.8,1751.77,TIGHT_LIQUIDITY,MID,0.3,0.8,False,-0.022617901828681508,0.014781607802750285
2024-10-02,231.65,25.27,102.56,1.6871,370.01,1760.41,TIGHT_LIQUIDITY,MID,0.3,0.8,False,-0.009943044695433945,0.013455877935964367
2024-10-03,228.53,24.96,102.99,1.6972,372.44,1755.33,TIGHT_LIQUIDITY,MID,0.3,0.8,False,-0.0036761149269615156,0.02013584179840122
2024-10-04,227.73,25.13,103.16,1.6942,368.93,1757.43,TIGHT_LIQUIDITY,MID,0.3,0.8,False,-0.0025140204989364534,0.02312941602753793
2024-10-07,231.18,24.93,103.43,1.6973,370.71,1768.86,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.0013554071062058526,0.02593085106382964
2024-10-08,228.54,24.65,103.22,1.7052,369.61,1760.97,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.00310981535471333,0.035462715569589465
2024-10-09,222.07,25.0,103.57,1.7121,371.87,1768.79,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.005241191885858365,0.027116203731477606
2024-10-10,221.04,24.99,103.41,1.735,373.22,1763.75,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.003688246141900331,0.04373458461168256
2024-10-11,222.36,24.83,104.04,1.7296,374.45,1777.62,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.013738672902660065,0.04394012554321591
2024-10-14,223.42,24.87,104.06,1.7295,373.27,1772.74,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.015516736605835968,0.045078252462384505
2024-10-15,228.16,24.88,103.74,1.7254,375.85,1781.83,TIGHT_LIQUIDITY,MID,0.3,0.8,True,0.014175383712972778,0.03983607545350454
2024-10-16,229.84,24.85,103.99,1.7202,375.37,1794.64,TIGHT_LIQUIDITY,MID,0.3,0.8,True,0.023725142744634775,0.03414692797883845
2024-10-17,232.63,24.69,103.64,1.7214,379.37,1771.29,TIGHT_LIQUIDITY,MID,0.3,0.8,True,0.026341849871261536,0.03393597213045818
2024-10-18,233.37,24.46,103.39,1.7186,378.53,1765.38,TIGHT_LIQUIDITY,MID,0.3,0.8,True,0.028960987261146487,0.03742605336230831
2024-10-21,233.16,24.39,102.79,1.7257,380.35,1776.51,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.020856092958585926,0.04076955551534889
2024-10-22,227.54,24.47,103.08,1.7171,380.49,1775.77,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.020291002672473413,0.02925133369298094
2024-10-23,233.6,24.85,102.41,1.7389,378.51,1788.67,TIGHT_LIQUIDITY,MID,0.3,0.8,False,0.012256597805673675,0.042693530011392866
2024-10-24,236.79,24.69,102.62,1.7383,379.7,1792.28,RISK_ON,NONE,0.7,0.8,False,0.014833860759493778,0.0417715450077909
2024-10-25,240.62,24.67,102.56,1.7482,380.94,1802.17,RISK_ON,NONE,0.7,0.8,True,0.013438735177865535,0.04078109186164203
2024-10-28,239.58,24.51,102.34,1.7431,382.66,1815.21,RISK_ON,NONE,0.7,0.8,False,0.014875049583498612,0.03842487787441917
2024-10-29,239.89,24.67,102.91,1.7456,380.7,1835.95,RISK_ON,NONE,0.7,0.8,False,0.013392417528311107,0.04208703957972659
2024-10-30,240.45,24.67,102.78,1.7382,377.27,1844.82,RISK_ON,NONE,0.7,0.8,False,0.0021450858034322007,0.030288661015944518
2024-10-31,239.1,25.06,102.34,1.7276,378.35,1865.3,RISK_ON,NONE,0.7,0.8,False,-0.006311292358481269,0.017911854819703033
2024-11-01,239.99,25.11,101.6,1.7221,375.84,1841.31,RISK_ON,NONE,0.7,0.8,False,-0.01512214036448234,0.016467949474678445
2024-11-04,241.02,24.78,101.07,1.7178,373.89,1847.15,RISK_ON,NONE,0.7,0.8,False,-0.022817364401044316,0.012078006245213047
2024-11-05,242.55,24.87,101.38,1.7279,373.81,1851.82,RISK_ON,NONE,0.7,0.8,True,-0.017826002712652667,0.01331222144030031
2024-11-06,244.64,24.87,101.23,1.7254,371.9,1858.02,RISK_ON,NONE,0.7,0.8,True,-0.022593415081587187,0.007768237836575098
2024-11-07,245.12,24.75,100.98,1.7153,374.01,1859.79,RISK_ON,NONE,0.7,0.8,True,-0.023498694516971175,-0.011354466858789602
2024-11-08,243.53,24.84,100.76,1.7036,376.23,1853.54,RISK_ON,NONE,0.7,0.8,False,-0.03152633602460597,-0.015032377428307098
2024-11-11,243.17,24.82,101.23,1.7041,373.44,1861.34,RISK_ON,NONE,0.7,0.8,False,-0.027195848548914103,-0.014686325527609179
2024-11-12,242.6,25.05,101.24,1.6854,374.17,1887.42,RISK_ON,NONE,0.7,0.8,False,-0.024098708309234662,-0.02318303002202393
2024-11-13,247.53,25.28,100.84,1.6934,372.47,1891.14,RISK_ON,NONE,0.7,0.8,False,-0.030291374170593244,-0.015579583769329108
2024-11-14,244.81,25.16,100.57,1.7014,374.19,1895.56,RISK_ON,NONE,0.7,0.8,False,-0.0296217676572752,-0.011618450098756838
2024-11-15,241.91,25.09,100.28,1.7091,376.76,1910.33,RISK_ON,NONE,0.7,0.8,False,-0.030080278556920415,-0.005527755149540181
2024-11-18,240.62,24.69,99.59,1.7216,375.78,1901.06,RISK_ON,NONE,0.7,0.8,False,-0.03113143301877619,-0.002375847482181115
2024-11-19,245.69,24.84,99.61,1.7194,375.4,1904.84,RISK_ON,NONE,0.7,0.8,False,-0.03366317423360499,0.0013394677071807415
2024-11-20,250.75,24.87,99.9,1.7298,372.69,1915.67,RISK_ON,NONE,0.7,0.8,False,-0.024509325261204862,-0.005233193398125224
2024-11-21,250.69,24.5,99.06,1.7213,373.81,1917.96,RISK_ON,NONE,0.7,0.8,False,-0.034691093354122016,-0.009779669792325807
2024-11-22,251.95,24.74,98.57,1.7215,374.42,1908.84,RISK_ON,NONE,0.7,0.8,False,-0.03890405616224657,-0.015272852076421484
2024-11-25,252.79,24.5,99.14,1.7159,378.9,1909.17,RISK_ON,NONE,0.7,0.8,False,-0.03126832128200119,-0.015604382995812127
2024-11-26,256.4,24.47,99.13,1.7113,379.1,1914.19,RISK_ON,NONE,0.7,0.8,True,-0.036731124283354455,-0.019649404216315336
2024-11-27,254.96,24.43,98.9,1.7313,378.82,1935.66,RISK_ON,NONE,0.7,0.8,False,-0.037750535123564855,-0.003969623748705464
2024-11-28,255.18,24.44,98.39,1.7278,379.22,1957.92,RISK_ON,NONE,0.7,0.8,False,-0.03859683408247028,0.00011576753878217438
2024-11-29,256.57,24.6,98.65,1.7422,379.01,1991.46,RISK_ON,NONE,0.7,0.8,False,-0.02903543307086598,0.011671796062946438
2024-12-02,255.97,24.47,98.18,1.7628,380.8,1987.6,RISK_ON,NONE,0.7,0.8,False,-0.028594043732066754,0.026196297589940576
2024-12-03,260.25,24.54,98.97,1.7495,380.12,1981.96,RISK_ON,NONE,0.7,0.8,False,-0.02377194712961128,0.012500723421494442
2024-12-04,255.38,24.66,98.87,1.7563,385.42,1977.85,RISK_ON,NONE,0.7,0.8,False,-0.0233132470611479,0.017908890692013513
2024-12-05,254.96,24.65,99.27,1.7517,383.89,1993.28,RISK_ON,NONE,0.7,0.8,False,-0.016934046345811082,0.02122077770652364
2024-12-06,256.79,24.35,98.79,1.7652,384.74,1983.44,RISK_ON,NONE,0.7,0.8,False,-0.01955140928940058,0.03615872270486031
2024-12-09,257.08,24.32,99.09,1.7536,382.72,1988.03,RISK_ON,NONE,0.7,0.8,False,-0.021139978267312065,0.029047591103808612
2024-12-10,257.57,24.38,98.62,1.7571,385.15,1995.6,RISK_ON,NONE,0.7,0.8,True,-0.0258790991702883,0.04254182983268073
2024-12-11,258.74,24.34,98.3,1.7568,387.98,1994.73,RISK_ON,NONE,0.7,0.8,True,-0.02518841729472443,0.03743947088697297
2024-12-12,256.98,24.25,98.38,1.7539,389.03,2002.83,RISK_ON,NONE,0.7,0.8,False,-0.021775877498259932,0.030856941342423783
2024-12-13,260.26,24.41,98.79,1.746,386.85,2002.57,RISK_ON,NONE,0.7,0.8,False,-0.014858396489828452,0.021590310689836745
2024-12-16,259.75,24.24,98.62,1.7422,385.21,1998.94,RISK_ON,NONE,0.7,0.8,False,-0.009739933728285965,0.011965613382899587
2024-12-17,263.9,24.24,99.61,1.7441,384.46,1999.8,RISK_ON,NONE,0.7,0.8,False,0.0,0.01436547632895202
2024-12-18,265.44,24.27,100.44,1.737,386.37,2003.51,RISK_ON,NONE,0.7,0.8,False,0.00540540540540535,0.004162330905306932
2024-12-19,261.64,24.35,100.96,1.7299,386.27,1980.11,RISK_ON,NONE,0.7,0.8,False,0.01918029477084593,0.004996223784349052
2024-12-20,258.81,24.47,100.79,1.7207,386.72,1973.67,RISK_ON,NONE,0.7,0.8,False,0.022522065537181835,-0.00046471100784206687
2024-12-23,258.24,24.54,100.33,1.7132,387.01,1987.85,RISK_ON,NONE,0.7,0.8,False,0.012003227758724977,-0.0015735182702953932
2024-12-24,262.53,24.43,100.71,1.7069,391.17,1972.87,RISK_ON,NONE,0.7,0.8,False,0.01593866639765973,-0.002571144743762077
2024-12-25,267.16,24.31,101.53,1.7123,388.71,1966.44,RISK_ON,NONE,0.7,0.8,False,0.026592517694641105,-0.010974412291341884
2024-12-26,270.26,24.43,101.52,1.713,390.4,1969.04,RISK_ON,NONE,0.7,0.8,True,0.031812176034149875,-0.008565806227572637
2024-12-27,267.22,24.3,101.62,1.7237,394.1,1980.58,RISK_ON,NONE,0.7,0.8,False,0.030106436898124755,-0.01061875789232003
2024-12-30,268.87,24.37,101.36,1.7228,392.08,1964.06,RISK_ON,NONE,0.7,0.8,False,0.03238948869423508,-0.022691173133650877
2024-12-31,270.66,24.37,101.65,1.7278,392.57,1972.49,RISK_ON,NONE,0.7,0.8,False,0.027078912801859145,-0.012403543869677125
2025-01-01,271.35,24.4,101.36,1.7313,394.06,1964.04,RISK_ON,NONE,0.7,0.8,True,0.02518458581976324,-0.014234470193019377
2025-01-02,272.31,24.3,101.16,1.722,396.98,1979.47,RISK_ON,NONE,0.7,0.8,True,0.01903898458748876,-0.016954958040760415
2025-01-03,274.74,24.54,101.09,1.7484,396.36,1983.8,RISK_ON,NONE,0.7,0.8,True,0.02328170867496704,-0.009517335146159156
2025-01-06,274.36,24.56,101.44,1.7478,400.5,1987.92,RISK_ON,NONE,0.7,0.8,False,0.023715813906549643,-0.0033074817518248256
2025-01-07,276.0,24.41,101.62,1.7469,398.96,1977.91,RISK_ON,NONE,0.7,0.8,False,0.03041979314540666,-0.005805019634625319
2025-01-08,284.94,24.35,101.04,1.7412,398.76,1986.27,RISK_ON,NONE,0.7,0.8,False,0.02787385554425237,-0.008879781420764954
2025-01-09,287.54,24.42,100.79,1.7445,396.58,1978.45,RISK_ON,NONE,0.7,0.8,True,0.024496848953039274,-0.005359484577227902
2025-01-10,285.5,24.24,101.23,1.7509,398.83,1979.78,RISK_ON,NONE,0.7,0.8,False,0.02469885615953027,0.002806414662084755
2025-01-13,288.79,23.98,101.59,1.7528,400.25,1985.84,RISK_ON,NONE,0.7,0.8,False,0.030115595213952462,0.006084261278842762
2025-01-14,286.52,23.76,101.31,1.7581,401.82,1967.62,RISK_ON,NONE,0.7,0.8,False,0.017066559582371355,0.0080270626684249
